fecha,longitude,latitude,radiance
2017-01-02 03:55:00,-86.166367,11.980985,1.919
2017-01-02 03:55:00,-86.168106,11.990769,0.971
2017-01-02 03:55:00,-86.177811,11.979233,0.619
2017-01-01 07:40:00,-86.167961,11.987268,0.889
2016-12-31 04:05:00,-86.164497,11.981822,1.837
2016-12-31 04:05:00,-86.173569,11.980536,1.519
2016-12-25 07:35:00,-86.158211,11.986483,0.91
2016-12-25 07:35:00,-86.168266,11.988047,2.404
2016-12-24 05:00:00,-86.165565,11.981825,1.182
2016-12-24 05:00:00,-86.175179,11.980393,0.77
2016-12-20 07:15:00,-86.164963,11.990355,2.827
2016-12-18 07:25:00,-86.15937,11.987958,1.388
2016-12-18 07:25:00,-86.16848,11.989316,2.751
2016-12-17 03:55:00,-86.168488,11.980052,1.831
2016-12-17 03:55:00,-86.170151,11.989841,1.573
2016-12-15 04:05:00,-86.169823,11.983783,1.031
2016-12-09 07:35:00,-86.167686,11.986649,1.877
2016-12-08 19:20:00,-86.172043,11.979479,2.82
2016-12-08 16:15:00,-86.169708,11.98508,3.623
2016-12-08 05:00:00,-86.169662,11.985585,3.711
2016-12-01 03:55:00,-86.166878,11.982104,1.135
2016-11-29 04:05:00,-86.164062,11.988683,1.734
2016-11-29 04:05:00,-86.173141,11.987397,2.174
2016-11-23 07:35:00,-86.162758,11.990446,1.461
2016-11-23 07:35:00,-86.172714,11.991978,0.962
2016-11-22 16:15:00,-86.16713,11.986302,4.647
2016-11-22 05:00:00,-86.163544,11.980619,1.088
2016-11-22 05:00:00,-86.164993,11.989729,2.052
2016-11-22 05:00:00,-86.173126,11.979191,0.826
2016-11-22 05:00:00,-86.174568,11.988304,1.639
2016-11-20 16:30:00,-86.171753,11.982139,2.241
2016-11-18 07:15:00,-86.160233,11.990754,1.915
2016-11-18 07:15:00,-86.161491,11.981081,0.951
2016-11-18 07:15:00,-86.171104,11.992231,1.312
2016-11-15 19:10:00,-86.170273,11.977414,3.271
2016-11-15 16:10:00,-86.161972,11.985522,2.93
2016-11-15 03:55:00,-86.161827,11.9814,1.047
2016-11-15 03:55:00,-86.173149,11.979681,0.934
2016-11-15 03:55:00,-86.174866,11.989473,0.638
2016-11-13 04:05:00,-86.166504,11.984711,1.163
2016-11-13 04:05:00,-86.17556,11.983427,0.669
2016-11-11 07:10:00,-86.153481,11.983042,0.934
2016-11-11 07:10:00,-86.16642,11.98472,2.376
2016-11-11 04:20:00,-86.169083,11.986125,0.688
2016-11-09 07:20:00,-86.156883,11.987454,1.035
2016-11-09 07:20:00,-86.166237,11.9888,4.106
2016-11-08 19:05:00,-86.167976,11.980976,5.015
2016-11-08 16:05:00,-86.162766,11.984405,3.28
2016-11-08 03:50:00,-86.165253,11.979283,1.1
2016-11-08 03:50:00,-86.167221,11.990153,1.86
2016-11-07 07:30:00,-86.168083,11.98397,1.419
2016-11-06 05:00:00,-86.169411,11.986737,1.781
2016-11-04 04:15:00,-86.163994,11.986511,0.83
2016-11-04 04:15:00,-86.173676,11.985183,0.943
